HeadX,HeadY,HeadZ,HeadRx,HeadRy,HeadRz,HeadRw,LeftX,LeftY,LeftZ,LeftRx,LeftRy,LeftRz,LeftRw,RightX,RightY,RightZ,RightRx,RightRy,RightRz,RightRw,
0.695,1.579,0.045,0.07,-0.323,0.047,-0.943,0.914,1.506,0.441,-0.063,0.731,-0.539,0.414,1.062,1.437,0.395,-0.486,0.116,-0.625,0.599,
0.694,1.579,0.045,0.07,-0.321,0.047,-0.943,0.908,1.507,0.441,-0.064,0.728,-0.547,0.409,1.061,1.438,0.395,-0.486,0.115,-0.625,0.599,
0.694,1.579,0.045,0.07,-0.319,0.047,-0.944,0.902,1.509,0.44,-0.066,0.726,-0.552,0.406,1.061,1.439,0.396,-0.486,0.114,-0.625,0.6,
0.694,1.579,0.045,0.071,-0.317,0.047,-0.944,0.898,1.512,0.44,-0.07,0.722,-0.555,0.407,1.061,1.439,0.397,-0.487,0.112,-0.626,0.599,
0.694,1.58,0.045,0.071,-0.316,0.046,-0.945,0.895,1.516,0.44,-0.076,0.719,-0.557,0.408,1.061,1.44,0.397,-0.488,0.112,-0.626,0.598,
0.693,1.58,0.045,0.072,-0.316,0.046,-0.945,0.892,1.52,0.439,-0.082,0.718,-0.555,0.412,1.061,1.44,0.397,-0.487,0.113,-0.626,0.598,
0.693,1.58,0.045,0.073,-0.316,0.046,-0.945,0.891,1.526,0.439,-0.088,0.719,-0.55,0.416,1.061,1.441,0.398,-0.488,0.112,-0.626,0.598,
0.693,1.58,0.045,0.074,-0.315,0.045,-0.945,0.891,1.532,0.438,-0.102,0.719,-0.541,0.424,1.061,1.442,0.398,-0.488,0.112,-0.626,0.598,
0.693,1.581,0.045,0.074,-0.315,0.045,-0.945,0.894,1.539,0.437,-0.126,0.717,-0.53,0.436,1.061,1.443,0.399,-0.487,0.112,-0.626,0.598,
0.692,1.581,0.045,0.075,-0.315,0.044,-0.945,0.898,1.547,0.436,-0.149,0.714,-0.513,0.453,1.061,1.443,0.399,-0.488,0.112,-0.627,0.597,
0.692,1.581,0.046,0.075,-0.314,0.043,-0.945,0.904,1.555,0.435,-0.166,0.712,-0.493,0.472,1.061,1.444,0.399,-0.489,0.111,-0.628,0.596,
0.692,1.581,0.046,0.076,-0.313,0.043,-0.946,0.91,1.562,0.434,-0.184,0.709,-0.472,0.491,1.061,1.445,0.4,-0.488,0.11,-0.628,0.596,
0.692,1.582,0.046,0.076,-0.313,0.043,-0.946,0.916,1.569,0.432,-0.194,0.707,-0.453,0.507,1.062,1.445,0.4,-0.488,0.111,-0.628,0.597,
0.691,1.582,0.046,0.077,-0.312,0.042,-0.946,0.922,1.574,0.43,-0.191,0.71,-0.435,0.52,1.062,1.446,0.4,-0.489,0.111,-0.627,0.596,
0.691,1.582,0.047,0.077,-0.311,0.042,-0.946,0.928,1.578,0.427,-0.194,0.711,-0.423,0.527,1.062,1.446,0.4,-0.489,0.111,-0.627,0.596,
0.691,1.583,0.047,0.078,-0.31,0.041,-0.947,0.935,1.579,0.424,-0.21,0.708,-0.417,0.529,1.062,1.447,0.4,-0.489,0.111,-0.627,0.596,
0.691,1.583,0.048,0.078,-0.309,0.039,-0.947,0.942,1.58,0.422,-0.233,0.703,-0.414,0.53,1.062,1.447,0.4,-0.489,0.111,-0.627,0.596,
0.69,1.582,0.048,0.079,-0.308,0.039,-0.947,0.95,1.579,0.419,-0.263,0.692,-0.413,0.53,1.062,1.448,0.401,-0.489,0.111,-0.626,0.597,
0.69,1.583,0.048,0.079,-0.307,0.039,-0.948,0.959,1.579,0.416,-0.289,0.679,-0.411,0.535,1.062,1.449,0.401,-0.49,0.11,-0.625,0.597,
0.69,1.583,0.049,0.079,-0.306,0.039,-0.948,0.968,1.578,0.415,-0.295,0.668,-0.411,0.546,1.062,1.45,0.401,-0.491,0.109,-0.625,0.597,
0.689,1.583,0.049,0.08,-0.305,0.04,-0.948,0.977,1.578,0.414,-0.278,0.664,-0.413,0.558,1.062,1.45,0.401,-0.491,0.109,-0.624,0.597,
0.689,1.583,0.05,0.08,-0.303,0.04,-0.949,0.986,1.576,0.414,-0.251,0.663,-0.413,0.571,1.062,1.451,0.4,-0.493,0.109,-0.623,0.598,
0.688,1.583,0.051,0.081,-0.301,0.041,-0.949,0.994,1.574,0.413,-0.244,0.66,-0.412,0.578,1.062,1.452,0.4,-0.494,0.109,-0.621,0.599,
0.687,1.583,0.052,0.081,-0.299,0.041,-0.95,1.002,1.571,0.412,-0.254,0.656,-0.411,0.58,1.062,1.452,0.4,-0.494,0.109,-0.62,0.6,
0.686,1.583,0.053,0.081,-0.296,0.04,-0.951,1.01,1.567,0.411,-0.272,0.649,-0.41,0.58,1.062,1.452,0.4,-0.494,0.11,-0.62,0.6,
0.685,1.583,0.054,0.08,-0.293,0.04,-0.952,1.017,1.563,0.411,-0.286,0.641,-0.411,0.582,1.062,1.452,0.4,-0.493,0.11,-0.62,0.6,
0.684,1.583,0.056,0.079,-0.288,0.039,-0.953,1.023,1.56,0.41,-0.29,0.633,-0.411,0.588,1.062,1.451,0.4,-0.493,0.11,-0.62,0.6,
0.682,1.583,0.057,0.078,-0.283,0.039,-0.955,1.028,1.557,0.411,-0.277,0.633,-0.409,0.596,1.062,1.451,0.399,-0.494,0.111,-0.619,0.6,
0.68,1.583,0.058,0.078,-0.278,0.038,-0.957,1.03,1.553,0.411,-0.249,0.644,-0.404,0.6,1.062,1.451,0.399,-0.494,0.111,-0.619,0.6,
0.679,1.583,0.06,0.078,-0.271,0.037,-0.959,1.031,1.548,0.411,-0.224,0.658,-0.399,0.598,1.062,1.451,0.399,-0.495,0.112,-0.619,0.599,
0.677,1.583,0.062,0.077,-0.263,0.036,-0.961,1.031,1.543,0.411,-0.215,0.667,-0.397,0.593,1.062,1.45,0.399,-0.495,0.112,-0.619,0.599,
0.674,1.583,0.063,0.076,-0.255,0.035,-0.963,1.029,1.538,0.411,-0.208,0.675,-0.397,0.586,1.062,1.45,0.398,-0.496,0.112,-0.619,0.599,
0.672,1.583,0.065,0.076,-0.245,0.034,-0.966,1.026,1.533,0.411,-0.192,0.687,-0.397,0.577,1.062,1.45,0.398,-0.496,0.112,-0.617,0.6,
0.669,1.584,0.067,0.075,-0.234,0.032,-0.969,1.02,1.526,0.411,-0.17,0.704,-0.4,0.562,1.061,1.448,0.397,-0.497,0.113,-0.615,0.601,
0.665,1.584,0.069,0.075,-0.22,0.03,-0.972,1.014,1.52,0.41,-0.154,0.72,-0.402,0.545,1.061,1.447,0.397,-0.497,0.114,-0.613,0.603,
0.661,1.585,0.071,0.075,-0.204,0.028,-0.976,1.005,1.513,0.409,-0.147,0.731,-0.41,0.526,1.061,1.446,0.396,-0.497,0.117,-0.612,0.604,
0.657,1.585,0.074,0.076,-0.187,0.026,-0.979,0.998,1.507,0.408,-0.146,0.736,-0.42,0.51,1.061,1.445,0.396,-0.497,0.118,-0.611,0.604,
0.653,1.585,0.075,0.076,-0.168,0.026,-0.983,0.989,1.501,0.409,-0.139,0.737,-0.433,0.499,1.06,1.444,0.395,-0.497,0.118,-0.611,0.604,
0.649,1.585,0.077,0.075,-0.149,0.024,-0.986,0.98,1.496,0.411,-0.124,0.738,-0.446,0.491,1.06,1.442,0.395,-0.497,0.119,-0.611,0.605,
0.645,1.585,0.079,0.073,-0.129,0.022,-0.989,0.971,1.491,0.414,-0.117,0.736,-0.457,0.485,1.06,1.441,0.395,-0.496,0.119,-0.611,0.605,
0.64,1.585,0.081,0.072,-0.11,0.02,-0.991,0.96,1.487,0.417,-0.118,0.733,-0.466,0.482,1.059,1.441,0.395,-0.496,0.118,-0.609,0.607,
0.635,1.585,0.082,0.071,-0.089,0.02,-0.993,0.949,1.484,0.42,-0.119,0.731,-0.471,0.48,1.058,1.44,0.396,-0.496,0.12,-0.607,0.61,
0.63,1.585,0.084,0.07,-0.069,0.019,-0.995,0.939,1.482,0.423,-0.113,0.732,-0.469,0.481,1.057,1.44,0.396,-0.495,0.121,-0.605,0.612,
0.624,1.585,0.086,0.069,-0.048,0.017,-0.996,0.928,1.481,0.425,-0.103,0.735,-0.465,0.483,1.056,1.439,0.396,-0.493,0.123,-0.603,0.614,
0.618,1.585,0.087,0.067,-0.028,0.016,-0.997,0.917,1.479,0.428,-0.099,0.736,-0.461,0.486,1.054,1.439,0.397,-0.493,0.123,-0.602,0.616,
0.613,1.584,0.088,-0.064,0.008,-0.013,0.998,0.906,1.478,0.43,-0.099,0.736,-0.457,0.491,1.052,1.44,0.397,-0.492,0.123,-0.6,0.618,
0.608,1.584,0.089,-0.061,-0.011,-0.011,0.998,0.894,1.476,0.433,-0.104,0.733,-0.453,0.497,1.049,1.44,0.397,-0.492,0.122,-0.599,0.62,
0.602,1.584,0.09,-0.057,-0.03,-0.009,0.998,0.882,1.476,0.435,-0.12,0.725,-0.45,0.508,1.046,1.44,0.398,-0.492,0.119,-0.598,0.621,
0.597,1.583,0.091,-0.055,-0.047,-0.007,0.997,0.871,1.475,0.437,-0.143,0.715,-0.444,0.521,1.043,1.441,0.397,-0.492,0.117,-0.595,0.624,
